,0
3863,"['big', 'breaking', 'leaving', 'nuclear', 'site', 'acute', 'radiation', 'sickness', 'pentagon']"
3864,"['pro', 'russia', 'sentiment', 'twitter', 'scrutiny', 'russia', 'long', 'close', 'say', 'social', 'media', 'kremlin', 'talking', 'may', 'legitimate', 'back']"
3865,"['russia', 'reposition', 'around', 'capital', 'pentagon', 'said', 'russia', 'refit', 'resupply', 'redeployment', 'bring', 'home']"
3866,"['stock', 'limit', 'edible', 'extended']"
3867,"['russia', 'china', 'move', 'toward', 'democratic', 'world', 'order', 'china', 'news', 'russia', 'world', 'continue', 'reading']"
3868,"['said', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand', 'china']"
3869,"['new', 'street', 'art', 'place', 'de', 'la', 'city']"
3870,"['armed', 'area']"
3871,"['anti', 'terrorist', 'operation']"
3872,"['breaking', 'video', 'news', 'president']"
3873,"['eu', 'saw', 'saker', 'site']"
3874,"['footage', 'separate', 'brigade', 'striking', 'russia']"
3875,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
3876,"['already', 'seeing', 'people', 'going', 'back', 'still', 'pushing', 'narrative', 'majority', 'wo', 'come', 'back']"
3877,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3878,"['hereafter', 'switch', 'use', 'say']"
3879,"['work', 'beech', 'sam', 'russia']"
3880,"['armored', 'vehicle', 'little', 'flip', 'running']"
3881,[]
3882,[]
3883,"['million', 'amount', 'food']"
3884,"['medium', 'well', 'roasting', 'tank', 'direction', 'russia']"
3885,"['armored', 'field', 'ambulance', 'march', 'right', 'used', 'armed', 'personnel', 'carrier', 'additional', 'heavy', 'machine', 'mounted', 'vehicle']"
3886,"['graphic', 'find', 'three', 'deceased', 'left', 'nature', 'appear', 'two', 'three', 'days', 'old', 'russia']"
3887,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
3888,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3889,['home']
3890,"['treating', 'hypothermia', 'information', 'red', 'cross', 'first', 'aid', 'hypothermia', 'frostbite', 'go']"
3891,"['access', 'fuel', 'registration', 'agricultural', 'machinery', 'seed', 'certification', 'already', 'simplified']"
3892,[]
3893,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3894,"['search', 'us', 'find', 'us', 'anonymous']"
3895,"['complete', 'closure', 'border', 'ambassador']"
3896,"['driven', 'basement', 'brigade', 'cold', 'yar']"
3897,"['russia', 'invasion', 'us', 'un', 'irrelevant']"
3898,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
3899,"['brother', 'sister', 'anonymous']"
3900,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
3901,"['new', 'street', 'art', 'place', 'de', 'la', 'city']"
3902,"['russia', 'china', 'move', 'toward', 'democratic', 'world', 'order', 'china', 'news', 'russia', 'world', 'continue', 'reading']"
3903,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3904,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
3905,"['tonight', 'host', 'think', 'tank', 'led', 'director', 'relationship', 'influence', 'group', 'link']"
3906,"['medium', 'well', 'roasting', 'tank', 'direction', 'russia']"
3907,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3908,"['end', 'dependency', 'gas', 'simply', 'substitute', 'dependency', 'another', 'dependency', 'filthy', 'gas', 'us', 'country', 'bombed', 'sovereign', 'anyone', 'planet']"
3909,"['look', 'deeply', 'see', 'soul', 'via']"
3910,"['tomorrow', 'cartoon']"
3911,"['could', 'use', 'battery']"
3912,"['tap', 'oil', 'reserve', 'control', 'gas', 'tweet']"
3913,"['meeting', 'president', 'may', 'happen', 'read', 'full', 'article', 'visit', 'news', 'russia', 'news']"
3914,"['west', 'political', 'correctness', 'become', 'bizarrely', 'overdone', 'shown', 'treatment', 'letter', 'z', 'one', 'thought', 'symbol', 'russia', 'military', 'operation']"
3915,"['driven', 'basement', 'brigade', 'cold', 'yar']"
3916,"['thank', 'anonymous']"
3917,['arm']
3918,"['yet', 'still', 'da', 'big', 'mean', 'monster']"
3919,"['said', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand', 'china']"
3920,"['china', 'rising', 'influence', 'complicated', 'world', 'response', 'china', 'russia']"
3921,"['complete', 'closure', 'border', 'ambassador']"
3922,"['sure', 'none', 'learned']"
3923,"['withdrawn', 'us', 'official']"
3924,"['would', 'appear', 'found', 'soon', 'point', 'chose', 'around']"
3925,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
3926,"['drone', 'view']"
3927,"['letter', 'editor', 'today', 'post']"
3928,"['tonight', 'host', 'think', 'tank', 'led', 'director', 'relationship', 'influence', 'group', 'link']"
3929,['russia']
3930,['day']
3931,"['breaking', 'took', 'control', 'advancing', 'towards', 'nova', 'via']"
3932,"['trump', 'bring']"
3933,"['hit', 'building']"
3934,"['lake', 'formed', 'ancient', 'rift', 'valley', 'voluminous', 'lake', 'world', 'photography', 'lake', 'russia']"
3935,"['anonymous', 'still', 'working', 'even', 'ca', 'see', 'us', 'working', 'mean', 'ai', 'working', 'probably', 'done', 'people', 'russia', 'entire', 'government', 'leadership']"
3936,['equipment']
3937,"['check', 'item', 'via']"
3938,"['daughter', 'got', 'currently', 'got', 'covid', 'son', 'family', 'last', 'week', 'keep', 'telling', 'ca']"
3939,"['complete', 'closure', 'border', 'ambassador']"
3940,"['become', 'key', 'hub', 'n', 'integration', 'industry', 'china']"
3941,"['video', 'brigade', 'region']"
3942,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
3943,"['get', 'capital', 'least', 'days', 'drive', 'long', 'many']"
3944,"['knew', 'plan', 'many', 'people', 'rebuild', 'old', 'empire']"
3945,"['complete', 'closure', 'border', 'ambassador']"
3946,"['knew', 'plan', 'many', 'people', 'rebuild', 'old', 'empire']"
3947,"['post', 'finally', 'around', 'confirming', 'story', 'corruption', 'hypocrisy', 'russia', 'ruble']"
3948,"['country', 'sent', 'russia']"
3949,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
3950,['drain']
3951,"['surrender', 'brigade']"
3952,"['lake', 'formed', 'ancient', 'rift', 'valley', 'voluminous', 'lake', 'world', 'photography', 'lake', 'russia']"
3953,"['day', 'phase', 'russia']"
3954,"['driven', 'basement', 'brigade', 'cold', 'yar']"
3955,"['refer', 'war', 'russia']"
3956,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3957,['media']
3958,"['counterpart', 'meeting', 'china', 'russia']"
3959,"['touching', 'video', 'grandma', 'russia']"
3960,['brigade']
3961,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
3962,"['complete', 'closure', 'border', 'ambassador']"
3963,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3964,"['spokesman', 'china', 'dictatorial', 'regime', 'said', 'recent', 'statement', 'kremlin', 'field', 'security', 'resistance', 'global', 'domination', 'knew']"
3965,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown']"
3966,['misled']
3967,"['reality', 'world']"
3968,[]
3969,"['old', 'story']"
3970,"['thank', 'anonymous']"
3971,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3972,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
3973,"['people', 'around', 'world', 'keep', 'singing', 'anthem', 'amazingly']"
3974,"['peach', 'voice', 'march', 'bookworm', 'fantasy', 'fi', 'epic', 'poetry', 'adventure']"
3975,"['reality', 'world']"
3976,"['complete', 'closure', 'border', 'ambassador']"
3977,"['foreign', 'minister', 'arrive', 'new', 'today', 'day', 'visit', 'key', 'focus', 'payment', 'system', 'new', 'procurement', 'oil', 'military', 'hardware']"
3978,"['bleeding', 'wound', 'heart']"
3979,"['western', 'arm']"
3980,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
3981,"['russia', 'oil', 'discount', 'war', 'price']"
3982,"['cloud', 'data', 'section']"
3983,[]
3984,"['lake', 'formed', 'ancient', 'rift', 'valley', 'voluminous', 'lake', 'world', 'photography', 'lake', 'russia']"
3985,"['president', 'exchange', 'role']"
3986,"['march', 'region', 'able', 'evacuate', 'transport', 'according', 'deputy', 'head', 'office', 'president']"
3987,"['bayonet', 'field', 'tested']"
3988,"['operator', 'video', 'show', 'shooting', 'distributed', 'propagandist']"
3989,"['pentagon', 'begun', 'withdraw', 'heading']"
3990,"['untold', 'story']"
3991,"['peach', 'voice', 'march', 'bookworm', 'fantasy', 'fi', 'epic', 'poetry', 'adventure']"
3992,"['medium', 'well', 'roasting', 'tank', 'direction', 'russia']"
3993,"['felt', 'misled', 'military', 'military', 'misled', 'russia']"
3994,['took']
3995,"['new', 'street', 'art', 'place', 'de', 'la', 'city']"
3996,"['already', 'seeing', 'people', 'going', 'back', 'still', 'pushing', 'narrative', 'majority', 'wo', 'come', 'back']"
3997,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
3998,"['drone', 'view']"
3999,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4000,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
4001,"['buried', 'sons', 'side', 'side', 'reserved', 'father']"
4002,"['map', 'approximate', 'situation', 'breaking']"
4003,"['russia', 'oil', 'discount', 'war', 'price', 'crude']"
4004,"['russia', 'hold', 'round', 'turkey', 'discussion', 'considered', 'constructive', 'according', 'exchange', 'outline', 'ways', 'de', 'included']"
4005,[]
4006,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
4007,"['pentagon', 'russia', 'less']"
4008,['source']
4009,"['peach', 'voice', 'march', 'bookworm', 'fantasy', 'fi', 'epic', 'poetry', 'adventure', 'e']"
4010,"['video', 'brigade', 'region']"
4011,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
4012,"['us', 'president', 'white', 'house', 'funded', 'moderate', 'joe', 'refer', 'armed', 'us', 'eu', 'moderate']"
4013,"['statement', 'state', 'government']"
4014,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
4015,"['boy', 'name', 'old', 'went', 'father', 'pharmacy', 'buy', 'medicine', 'father', 'immediately', 'shot', 'wounded', 'arm', 'survive']"
4016,['usually']
4017,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
4018,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
4019,"['ordered', 'china', 'attend', 'meeting', 'bordering', 'tackle', 'russia', 'china']"
4020,[]
4021,"['russia', 'oil', 'discount', 'war', 'price', 'crude', 'russia', 'oil']"
4022,"['ho', 'reportedly', 'million', 'retainer', 'president', 'son', 'person', 'dictator', 'foreign', 'minister', 'million', 'cash']"
4023,"['see', 'say', 'talking', 'neo', 'comment', 'russia', 'right', 'russia']"
4024,"['way', 'rare', 'handmade', 'genuine', 'yellow', 'sterling', 'silver']"
4025,"['stand', 'author', 'brush']"
4026,"['get', 'digital', 'bundle', 'paranormal']"
4027,"['become', 'next', 'us']"
4028,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4029,"['president', 'done', 'military', 'unforgivable']"
4030,"['march', 'russia', 'march', 'host', 'news', 'channel', 'rain', 'channel', 'anna', 'office', 'manager', 'rain', 'eight', 'hotel']"
4031,"['russia', 'oil', 'discount', 'war', 'price', 'crude']"
4032,"['time', 'happening', 'china', 'russia', 'xi']"
4033,"['economy', 'deficit', 'debt', 'budget', 'trump', 'wo', 'see']"
4034,"['gut', 'stand', 'family', 'people', 'country']"
4035,"['russia', 'oil', 'discount', 'war', 'price', 'crude', 'russia', 'oil']"
4036,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
4037,"['oh', 'boy', 'russia']"
4038,"['exclusive', 'today', 'spoke', 'listen', 'said']"
4039,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4040,['russia']
4041,"['meeting', 'president', 'may', 'happen', 'read', 'full', 'article', 'visit', 'news', 'russia', 'news']"
4042,"['russia', 'russia']"
4043,"['foreign', 'legion']"
4044,"['coke', 'fellow', 'congress']"
4045,['coke']
4046,"['coca', 'cola', 'russia', 'russia']"
4047,"['foreign', 'minister', 'meet', 'external', 'minister', 'tomorrow', 'two', 'day', 'visit']"
4048,"['army', 'highest', 'percentage', 'serving', 'army', 'world', 'army']"
4049,"['military', 'situation', 'update', 'march']"
4050,"['military', 'situation', 'update', 'march']"
4051,"['remember', 'one', 'one', 'sending', 'blowing', 'across']"
4052,"['complete', 'closure', 'border', 'ambassador']"
4053,"['military', 'situation', 'update', 'march']"
4054,"['military', 'situation', 'update', 'march']"
4055,"['military', 'situation', 'update', 'march']"
4056,"['video', 'brigade', 'region']"
4057,"['thank', 'anonymous']"
4058,"['unknown', 'date']"
4059,"['concerned', 'destabilize', 'situation', 'russia']"
4060,"['repeat', 'president', 'past', 'president', 'control', 'gas']"
4061,"['mar', 'russia', 'russia', 'scanning', 'new']"
4062,"['meanwhile', 'near', 'region']"
4063,"['message', 'today', 'manifested', 'truth', 'love', 'light', 'nature', 'consciousness', 'peace']"
4064,"['russia', 'oil', 'discount', 'war', 'price', 'crude']"
4065,"['might', 'also', 'temporary', 'logistical', 'underground', 'opposition']"
4066,"['pensioner', 'defend']"
4067,"['despite', 'election', 'field', 'russia']"
4068,"['pensioner', 'defend']"
4069,"['march', 'russia', 'march', 'host', 'news', 'channel', 'rain', 'channel', 'anna', 'office', 'manager', 'rain', 'eight', 'hotel']"
4070,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4071,"['days', 'days', 'become', 'professional', 'zero', 'experience']"
4072,"['mind', 'shooting', 'creek', 'bike', 'path', 'marina', 'bike', 'bicyclist', 'bicycle', 'weather', 'photography']"
4073,"['live', 'peach', 'voice', 'bookworm', 'fantasy', 'fi', 'epic', 'poetry', 'adventure', 'twitter']"
4074,"['company', 'waiting', 'back', 'russia']"
4075,"['today', 'major', 'emergency', 'group', 'vice', 'minister', 'discuss', 'needs', 'action', 'protect', 'culture']"
4076,"['live', 'peach', 'voice', 'bookworm', 'fantasy', 'fi', 'epic', 'poetry', 'adventure', 'twitter']"
4077,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
4078,"['complete', 'closure', 'border', 'ambassador']"
4079,"['believe', 'russia', 'ever', 'language', 'russia', 'language', 'force', 'bloodied', 'town', 'push', 'back', 'leaving', 'team']"
4080,"['video', 'brigade', 'region']"
4081,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
4082,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
4083,"['wow', 'new', 'world', 'order', 'russia', 'going', 'give', 'one', 'epic']"
4084,"['watch', 'along']"
4085,"['march', 'russia', 'march', 'host', 'news', 'channel', 'rain', 'channel', 'anna', 'office', 'manager', 'rain', 'eight', 'hotel']"
4086,"['breaking', 'russia', 'together', 'look', 'ways', 'bypass', 'western', 'foreign', 'minister']"
4087,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
4088,"['cargo', 'truck', 'said', 'loaded', 'ammo', 'respectively', 'month']"
4089,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4090,"['say', 'russia', 'gas', 'station', 'country', 'must', 'read', 'economy']"
4091,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4092,"['complete', 'closure', 'border', 'ambassador']"
4093,[]
4094,"['map', 'approximate', 'situation', 'breaking']"
4095,"['two', 'day', 'china', 'us', 'china', 'shoulder', 'shoulder', 'russia']"
4096,"['video', 'recapture', 'key', 'road', 'outside', 'patrol', 'rohan', 'eastern', 'army', 'control', 'stretch', 'highway', 'second', 'city']"
4097,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
4098,"['russia', 'oil', 'discount', 'war', 'price']"
4099,"['complete', 'closure', 'border', 'ambassador']"
4100,"['trump', 'summit', 'captive', 'russia', 'trump', 'russia']"
4101,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4102,"['main', 'armed', 'objective', 'intensify', 'action', 'priority', 'complete', 'operation', 'total', 'liberation']"
4103,"['another', 'think', 'russia', 'actually', 'follow', 'time']"
4104,"['china', 'foreign', 'minister', 'wang', 'told', 'china', 'willing', 'advance', 'even', 'higher', 'level', 'presume', 'beyond', 'genocide', 'slaughter']"
4105,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4106,"['armored', 'vehicle', 'little', 'flip', 'running']"
4107,"['army', 'dropping', 'munitions']"
4108,"['breaking', 'foreign', 'minister', 'visit', 'march']"
4109,"['country', 'become']"
4110,"['latest', 'information', 'status', 'russia', 'operational', 'government', 'risk', 'international', 'bilateral', 'read', 'look', 'legal']"
4111,"['done', 'speaking', 'city', 'said', 'liberate']"
4112,"['western', 'news', 'getting', 'around', 'digital', 'iron', 'curtain', 'anonymous']"
4113,"['cargo', 'truck', 'said', 'loaded', 'ammo', 'respectively', 'month']"
4114,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4115,"['world', 'need', 'real', 'asset', 'inflation', 'everywhere', 'take', 'big', 'correction', 'electricity', 'supply', 'doge']"
4116,"['hello', 'knock', 'knock']"
4117,"['anybody', 'listening']"
4118,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4119,"['way', 'go', 'mother', 'russia']"
4120,"['complete', 'closure', 'border', 'ambassador']"
4121,"['see', 'stepping', 'going', 'unknown', 'profound', 'effect', 'first', 'class', 'father', 'reporter', 'ground']"
4122,"['previously', 'unseen', 'rare', 'footage', 'sam', 'system', 'use', 'apparently', 'target', 'whether', 'jet', 'drone', 'missile', 'unknown', 'location', 'date', 'unknown']"
4123,"['map', 'approximate', 'situation', 'breaking']"
4124,"['need', 'division', 'err']"
4125,"['read', 'must', 'understand', 'middle', 'today']"
4126,"['every', 'nightingale', 'hidden', 'message', 'remember', 'generation', 'generation']"
4127,"['joint', 'press', 'release', 'department', 'state', 'first', 'high', 'level', 'dialogue', 'russia']"
4128,"['prior', 'spent', 'week', 'volunteer']"
4129,"['tonight', 'host', 'think', 'tank', 'led', 'director', 'relationship', 'influence', 'group', 'link']"
4130,"['meeting', 'president', 'may', 'happen', 'read', 'full', 'article', 'visit', 'news', 'russia', 'news']"
4131,"['search', 'us', 'find', 'us', 'anonymous']"
4132,"['also', 'foreign', 'minister', 'along', 'resolution', 'general', 'assembly', 'humanitarian', 'situation']"
4133,"['armored', 'vehicle', 'little', 'flip', 'running']"
4134,"['ask', 'us', 'buy', 'oil', 'russia', 'wake']"
4135,"['russia', 'china', 'move', 'toward', 'democratic', 'world', 'order', 'china', 'news', 'russia', 'world', 'continue', 'reading']"
4136,"['central', 'eastern', 'serving']"
4137,"['breaking', 'russia', 'war', 'russia']"
4138,"['russia', 'seize', 'journalist', 'take', 'trial']"
4139,"['thank', 'anonymous']"
4140,"['see', 'stepping', 'going', 'unknown', 'profound', 'effect', 'first', 'class', 'father', 'reporter', 'ground']"
4141,"['breaking', 'trump', 'finally', 'realizing', 'done', 'pal', 'saying', 'really', 'mean', 'genius', 'said', 'ca', 'make', 'stuff', 'g']"
4142,"['people', 'decided', 'spend', 'night', 'subway']"
4143,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4144,"['sold', 'sandbox']"
4145,"['v', 'shaped', 'made', 'russia']"
4146,"['remain', 'mint', 'close', 'selling', 'genesis', 'launch', 'grab', 'still', 'exist', 'live', 'sandbox', 'game', 'dev']"
4147,"['remain', 'mint', 'close', 'selling', 'genesis', 'launch', 'grab', 'still', 'exist', 'live', 'sandbox', 'game', 'dev']"
4148,"['remain', 'mint', 'close', 'selling', 'genesis', 'launch', 'grab', 'still', 'exist', 'live', 'sandbox', 'game', 'dev']"
4149,"['remain', 'mint', 'close', 'selling', 'genesis', 'launch', 'grab', 'still', 'exist', 'live', 'sandbox', 'game', 'dev']"
4150,"['remain', 'mint', 'close', 'selling', 'genesis', 'launch', 'grab', 'still', 'exist', 'live', 'sandbox', 'game', 'dev']"
4151,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4152,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4153,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4154,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4155,['current']
4156,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4157,"['country', 'become']"
4158,"['lake', 'formed', 'ancient', 'rift', 'valley', 'voluminous', 'lake', 'world', 'photography', 'lake', 'russia']"
4159,"['video', 'brigade', 'region']"
4160,"['breaking', 'trump', 'finally', 'realizing', 'done', 'pal', 'saying', 'really', 'mean', 'genius', 'said', 'ca', 'make', 'stuff', 'g']"
4161,"['armored', 'vehicle', 'little', 'flip', 'running']"
4162,"['predict', 'launch', 'week', 'ripple', 'news', 'trading']"
4163,"['let', 'send', 'fly', 'skies', 'teach', 'russia']"
4164,"['trump', 'know', 'family', 'corrupt', 'trump', 'politics', 'vote']"
4165,"['hear', 'potential']"
4166,"['news', 'parole', 'smith', 'smith', 'smith', 'stuff', 'stuff', 'covid', 'covid']"
4167,"['detailed', 'map', 'situation']"
4168,"['russia', 'providing', 'oil', 'discount', 'made', 'days']"
4169,"['russia', 'oil', 'discount', 'war', 'price', 'crude']"
4170,"['said', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand', 'china']"
4171,"['breaking', 'trump', 'finally', 'realizing', 'done', 'pal', 'saying', 'really', 'mean', 'genius', 'said', 'ca', 'make', 'stuff', 'g']"
4172,"['invasion', 'world', 'science', 'live', 'mar', 'g', 'china', 'russia']"
4173,"['another', 'think', 'russia', 'actually', 'follow', 'time']"
4174,"['set', 'gas', 'supply', 'russia', 'economy', 'business', 'production', 'news', 'war', 'peace', 'fighter', 'payment']"
4175,"['exclusive', 'today', 'spoke', 'listen', 'said']"
4176,"['among', 'plus', 'un', 'member', 'suit', 'russia']"
4177,"['know', 'know', 'learn', 'work', 'take', 'back', 'beware', 'propaganda', 'crimson', 'jordan']"
4178,"['breaking', 'pentagon', 'russia', 'starting', 'reposition', 'around']"
4179,"['shah', 'china', 'tried', 'make', 'world', 'politics', 'try', 'make', 'replace', 'understand']"
4180,"['armored', 'field', 'ambulance', 'march', 'right', 'used', 'armed', 'personnel', 'carrier', 'additional', 'heavy', 'machine', 'mounted', 'vehicle']"
4181,"['apartment', 'ria', 'ax', 'live', 'russia']"
4182,"['see', 'fashion', 'respond', 'military', 'give', 'back', 'community']"
4183,"['c', 'today', 'min', 'c', 'today', 'c', 'month', 'min', 'c', 'month', 'c']"
4184,"['backed', 'self', 'people', 'republic', 'eastern', 'may', 'consider', 'joining', 'russia', 'region', 'news', 'outlet', 'separatist', 'leader', 'saying']"
4185,"['army', 'bombed', 'hospital', 'building', 'marked', 'red', 'cross', 'sign']"
4186,"['gas', 'continue', 'berlin']"
4187,"['another', 'terrorism']"
4188,"['armored', 'ambulance']"
4189,"['fighting', 'russia']"
4190,"['breaking', 'trump', 'finally', 'realizing', 'done', 'pal', 'saying', 'really', 'mean', 'genius', 'said', 'ca', 'make', 'stuff', 'g']"
4191,"['say', 'service']"
4192,"['meeting', 'president', 'may', 'happen', 'read', 'full', 'article', 'visit', 'news', 'russia', 'news']"
4193,"['map', 'approximate', 'situation', 'breaking']"
4194,"['bayonet', 'field', 'tested']"
4195,"['breaking', 'new', 'east', 'country']"
4196,"['concerned', 'destabilize', 'situation', 'russia']"
4197,"['new', 'roulette']"
4198,"['breaking', 'took', 'control', 'advancing', 'towards', 'nova', 'via']"
4199,"['say', 'service']"
4200,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4201,"['military', 'sent', 'list', 'necessary', 'military', 'equipment', 'us', 'congress', 'among', 'list', 'included', 'kamikaze']"
4202,"['little', 'g']"
4203,"['army', 'bombed', 'building', 'marked', 'red', 'cross', 'south']"
4204,"['region', 'city', 'days', 'ago', 'city', 'today', 'per', 'local', 'large', 'part', 'even', 'cemetery']"
4205,"['spotted', 'international', 'airport', 'way', 'march', 'concert', 'perform', 'new', 'collaboration', 'bam', 'bam', 'live', 'together', 'first', 'time', 'b']"
4206,"['recently', 'region']"
4207,"['pow', 'near', 'east']"
4208,"['recapture', 'key', 'road', 'outside']"
4209,"['see', 'stepping', 'going', 'unknown', 'profound', 'effect', 'first', 'class', 'father', 'reporter', 'ground']"
4210,"['pentagon', 'russia', 'less', 'russia', 'news']"
4211,[]
4212,"['become', 'independent', 'oil', 'gas', 'end', 'russia', 'news']"
4213,"['fell', 'bull', 'russia', 'discord']"
4214,"['hear', 'register']"
4215,"['notable', 'day', 'composer', 'pianist', 'classical', 'music', 'new', 'york', 'times', 'refugee', 'write', 'new', 'music', 'music', 'response', 'echo', 'already', 'born', 'sept']"
4216,"['k', 'mint', 'pad', 'mint']"
4217,"['incidentally', 'recently', 'wrote', 'article', 'director', 'center', 'potential', 'impact', 'western', 'public', 'opinion']"
4218,"['wo', 'tell', 'put', 'sweater', 'beat', 'eu', 'gas', 'russia']"
