,0
20800,"['felt', 'misled', 'military', 'white', 'house', 'war', 'strategic', 'blunder']"
20801,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20802,"['russia', 'global', 'food', 'crisis', 'blocking', 'food', 'leaving']"
20803,"['almost', 'much', 'picked', 'cabinet', 'image', 'meanwhile', 'fact']"
20804,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20805,['hell']
20806,"['street', 'artist', 'seth', 'war']"
20807,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
20808,"['uncommon', 'vehicle', 'articulated', 'terrain', 'vehicle']"
20809,"['involvement', 'actionable', 'way', 'stop', 'russia', 'unfolding', 'genocide', 'immediate', 'future']"
20810,"['forced', 'sing', 'anthem']"
20811,"['punishment', 'propaganda', 'song', 'video', 'propaganda']"
20812,"['military', 'comparison', 'would', 'fall', 'n', 'occupation', 'quickly', 'given', 'overwhelming', 'odds', 'military', 'n', 'military', 'conquer', 'inquiry']"
20813,"['warning', 'graphic', 'video', 'population', 'living', 'outside', 'major', 'poor', 'invasion', 'opportunity', 'steal', 'something', 'bring', 'home', 'video']"
20814,"['away', 'battlefield', 'warfare', 'russia', 'us', 'russia']"
20815,"['head', 'republic', 'desperately', 'people', 'think', 'fighting', 'first', 'lied', 'near', 'seen', 'picture', 'realizing']"
20816,"['oh', 'help', 'sovereign', 'nation', 'reason', 'bombed', 'many', 'day', 'day', 'war', 'economic', 'sanction', 'economy']"
20817,"['saw', 'residential', 'building', 'armed', 'see', 'building', 'fire', 'floor', 'save', 'people', 'everything', 'fourth', 'floor', 'people', 'still', 'serious', 'condition']"
20818,"['president', 'march', 'western', 'impose', 'possible', 'federation', 'wait', 'kremlin', 'hit']"
20819,"['fired', 'purpose', 'building', 'mark', 'red', 'cross', 'said', 'regiment', 'warfare', 'also', 'fired', 'marked', 'red']"
20820,"['given', 'limited', 'amount', 'information', 'difficult', 'identify', 'causative', 'agent', 'traditional', 'chemical', 'similar', 'identical', 'produced', 'blister', 'cause', 'undetermined', 'russia']"
20821,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
20822,"['spoke', 'risk', 'also', 'risk', 'advise', 'always', 'travel', 'sex', 'trade']"
20823,"['senior', 'afraid', 'tell', 'truth', 'us', 'official', 'based', 'newly', 'us', 'intelligence', 'badly', 'military', 'economy']"
20824,"['totally', 'helicopter']"
20825,"['full', 'scale', 'invasion', 'forced', 'leave', 'home', 'according', 'un', 'million', 'gone', 'abroad', 'another', 'million', 'home', 'within', 'country']"
20826,"['girl', 'tortured', 'china', 'russia', 'china']"
20827,"['offensive', 'actually', 'underway', 'moreover', 'airport', 'shell', 'continue', 'reading', 'viral']"
20828,"['remains', 'amphibious', 'infantry', 'fighting', 'vehicle', 'hit', 'fired', 'month', 'totally', 'seen', 'thank', 'drawing', 'attention']"
20829,"['last', 'night', 'petroleum', 'depot', 'civil', 'military', 'administration']"
20830,"['town', 'eastern', 'border', 'russia', 'two', 'days', 'battle', 'mar', 'correspondent', 'town', 'speak']"
20831,"['us', 'objective', 'impoverish', 'population', 'russia', 'ruble', 'around', 'per', 'gaining', 'nearly', 'past', 'two', 'sessions', 'russia', 'said', 'scale', 'military', 'neutral', 'status']"
20832,"['breaking', 'news', 'crisis', 'high', 'agenda', 'foreign', 'secretary', 'visit', 'russia']"
20833,"['strategic', 'geostrategic', 'russia', 'united', 'union', 'war', 'access', 'full', 'study']"
20834,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20835,"['terrifying', 'drone', 'footage', 'taken']"
20836,"['world', 'like', 'drone', 'footage', 'shot', 'city']"
20837,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20838,"['believe', 'afraid', 'explain', 'truth', 'disastrously', 'going', 'war', 'severity', 'russia', 'hey', 'stupid', 'war', 'week']"
20839,"['russia', 'recently', 'r', 'rare', 'cal', 'rare', 'accuracy', 'international', 'sniper', 'rifle', 'archer', 'thermal', 'scope', 'rifle', 'seen']"
20840,"['see', 'idiotic', 'like', 'far', 'intelligent', 'would', 'made', 'word', 'enough', 'wise', 'stay', 'woke', 'stay', 'wise', 'stop', 'rubbish', 'russia']"
20841,"['see', 'lot', 'talk', 'west', 'filling', 'war', 'chest', 'war', 'state', 'language', 'serious', 'important', 'get', 'basic', 'economic', 'straight', 'aim']"
20842,"['silent', 'quite', 'vocal', 'presidential', 'lost', 'voice', 'since', 'silence', 'help', 'reputation', 'left', 'trump', 'racism']"
20843,"['first', 'case', 'today', 'heartbreaking', 'broke', 'lady', 'husband', 'crossed', 'foot', 'two', 'handed', 'travel', 'money', 'reach', 'get', 'plane', 'devastating', 'story']"
20844,"['tank', 'burning', 'hit', 'thing', 'stand', 'near', 'though']"
20845,"['repeatedly', 'administration', 'revoke', 'policy', 'blasting', 'cruel', 'violation', 'us', 'international', 'add', 'racist', 'kind', 'voice', 'still', 'racist', 'racism']"
20846,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20847,"['seen', 'short', 'morale', 'refusing', 'carry', 'equipment', 'even', 'accidentally', 'shooting', 'aircraft', 'said', 'head', 'spy', 'agency', 'russia']"
20848,"['ago', 'explaining', 'hostile', 'violent', 'regime', 'eastern', 'let', 'us', 'forget', 'oligarch', 'backed', 'eu', 'us']"
20849,"['protection', 'us', 'list', 'title', 'removed', 'new', 'significantly', 'change', 'anything', 'change', 'comes', 'faced', 'growing', 'pressure', 'racism']"
20850,"['president', 'announce', 'administration', 'reduce', 'impact', 'president', 'induced', 'lower', 'gasoline', 'schedule']"
20851,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20852,"['video', 'work', 'looking', 'shelling', 'rubble', 'whole', 'city', 'full']"
20853,"['whatever', 'russia', 'china', 'may', 'far', 'behind', 'us', 'allies', 'capability', 'information', 'psychological', 'warfare', 'decree', 'banning', 'state', 'foreign', 'critical', 'information', 'infrastructure']"
20854,"['fierce', 'battle', 'traffic', 'light']"
20855,"['disgrace', 'feeding', 'war', 'machine', 'condemn', 'invasion', 'silence', 'history', 'remember', 'puppet']"
20856,"['let', 'review', 'stupid', 'enough', 'ignore', 'dig', 'radioactive', 'soil', 'going', 'home', 'sick', 'poisoning', 'suggestion', 'need']"
20857,"['war', 'impacted', 'russia']"
20858,"['detail', 'fail', 'mention', 'remain', 'place', 'long', 'left', 'stage', 'removing', 'leaves', 'foundation', 'intact', 'whoever', 'place', 'pick', 'left']"
20859,"['middle', 'war', 'cat', 'human']"
20860,"['supportive', 'line', 'toward', 'russia', 'invasion', 'brought', 'eu', 'together', 'behind', 'tough', 'stance', 'china', 'reluctance', 'put', 'risk', 'access', 'trade', 'investment']"
20861,"['soldier', 'found', 'dead', 'evidence', 'apparently', 'acceptable', 'behavior', 'government', 'personally', 'blessed', 'monster', 'shame', 'dignity', 'armed']"
20862,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20863,"['misled', 'war', 'impact', 'us', 'intelligence']"
20864,"['infantry', 'fighting', 'vehicle', 'used', 'belong', 'army']"
20865,"['streets', 'turn', 'battered', 'heavy']"
20866,"['head', 'spy', 'service', 'said', 'new', 'intelligence', 'carry', 'equipment', 'accidentally', 'shot', 'one', 'aircraft', 'news']"
20867,"['stop', 'oil', 'gas', 'coal', 'year', 'intensify', 'wean', 'dependence', 'energy', 'country', 'war']"
20868,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20869,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
20870,"['war', 'war', 'aggression', 'since', 'done']"
20871,"['many', 'us', 'someone', 'guilty', 'shoplifting', 'given', 'monetary', 'fine', 'jail', 'time', 'mere', 'accusation', 'theft', 'result', 'accused', 'publicly', 'stripped', 'tied', 'tree', 'viciously', 'tortured', 'random', 'people']"
20872,"['two', 'eu', 'allies', 'taking', 'number', 'month']"
20873,"['operational', 'level', 'command', 'unstable', 'priority', 'army', 'level', 'blamed', 'may', 'see', 'soon', 'major', 'done', 'severe', 'dissent']"
20874,"['russia', 'war', 'latest', 'news', 'braces', 'east', 'us', 'misled', 'live', 'russia']"
20875,"['revolt', 'china', 'xi', 'russia', 'economic', 'strengthen', 'china', 'crisis', 'seize', 'opportunity', 'buy', 'cheap', 'oil', 'gas']"
20876,"['russia', 'invasion', 'brutal', 'incursion', 'nothing', 'less', 'genocide', 'happening', 'eastern', 'land', 'even', 'crisis', 'mistreat', 'us', 'remember', 'unfairly']"
20877,"['fierce', 'battle', 'traffic', 'light']"
20878,"['commander', 'regiment', 'army', 'lieutenant', 'colonel', 'near', 'city', 'also', 'rifle', 'brigade', 'area', 'pow']"
20879,"['world', 'worst', 'nuclear', 'accident', 'article', 'life', 'current', 'worth', 'read', 'light', 'russia', 'invasion', 'impact', 'red', 'forest']"
20880,"['attack', 'ask']"
20881,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
20882,"['war', 'start', 'exact', 'coup', 'us', 'state', 'secret', 'brutal', 'russia', 'n', 'speaking', 'population', 'war', 'even']"
20883,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20884,"['infantry', 'fighting', 'vehicle', 'used', 'belong', 'army']"
20885,"['people', 'fell', 'ground', 'warsaw', 'make', 'world', 'aware', 'scale', 'tragedy', 'thank']"
20886,"['corridor', 'organized', 'regime', 'highway', 'anti', 'tank', 'mines', 'criminal', 'elsewhere', 'russia']"
20887,"['city', 'central', 'missile', 'strike', 'russia', 'need']"
20888,"['infantry', 'fighting', 'vehicle']"
20889,"['artillery', 'bunch', 'hardware', 'self', 'recovery', 'vehicle']"
20890,"['thread', 'first', 'first', 'go', 'streets', 'protest', 'show', 'support', 'pressure', 'government', 'provide', 'military', 'aid', 'impose', 'russia', 'total', 'disconnection', 'swift', 'oil', 'ban']"
20891,"['massive', 'army', 'note', 'possibly', 'noted', 'already', 'see', 'firstly', 'less', 'tweet']"
20892,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20893,"['uncommon', 'vehicle', 'articulated', 'terrain', 'vehicle']"
20894,"['march', 'besieged', 'city', 'three', 'battle', 'among', 'dead', 'source', 'staff']"
20895,"['violent', 'aggression', 'stop', 'senseless', 'massacre', 'every', 'day', 'repetition', 'slaughter', 'justification', 'plead', 'international', 'community', 'truly', 'commit', 'ending', 'abhorrent', 'war', 'peace']"
20896,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20897,"['previously', 'unseen', 'chemical', 'reconnaissance', 'vehicle', 'cargo', 'trucks', 'two', 'believe', 'first', 'tank', 'type', 'since', 'day', 'one']"
20898,"['tank', 'memorial', 'soviet', 'berlin', 'covered', 'flag', 'embassy', 'sent', 'note', 'protest', 'berlin', 'tank', 'city']"
20899,"['concerned', 'accountability', 'equally', 'concerned', 'russia', 'china', 'undermine', 'accountability', 'gross', 'excellent', 'piece']"
20900,"['let', 'eat', 'red', 'dirt']"
20901,"['fascist', 'killer', 'wave', 'flag', 'want', 'feel', 'sick', 'stupidity', 'russia']"
20902,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20903,"['many', 'us', 'someone', 'guilty', 'shoplifting', 'given', 'monetary', 'fine', 'jail', 'time', 'mere', 'accusation', 'theft', 'result', 'accused', 'publicly', 'stripped', 'tied', 'tree', 'viciously', 'tortured', 'random', 'people']"
20904,"['also', 'equipment', 'blame']"
20905,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20906,"['uncommon', 'vehicle', 'articulated', 'terrain', 'vehicle']"
20907,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20908,"['people', 'assistance', 'already', 'short', 'help', 'imagine', 'devastation', 'war', 'globally', 'increase', 'year', 'people', 'wo', 'get', 'food']"
20909,"['literally', 'worst', 'night', 'shelling', 'sleep', 'get', 'say', 'pull', 'back']"
20910,"['fierce', 'battle', 'traffic', 'light']"
20911,"['estimate', 'russia', 'people', 'yet', 'real', 'must', 'much', 'higher', 'city', 'turned', 'large', 'graveyard', 'people', 'burry', 'wherever', 'still', 'impossible', 'estimate', 'scale', 'tragedy', 'due', 'constant']"
20912,"['german', 'regulatory', 'us', 'stopped', 'kremlin', 'project', 'bad', 'deal', 'whose', 'national', 'security', 'threat', 'never', 'commercial', 'deal', 'ways', 'levy', 'russia']"
20913,"['two', 'belonging', 'army', 'one', 'seen', 'favorite', 'game']"
20914,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20915,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20916,"['streets', 'turn', 'battered', 'heavy']"
20917,"['saw', 'residential', 'building', 'armed', 'see', 'building', 'fire', 'floor', 'save', 'people', 'everything', 'fourth', 'floor', 'people', 'still', 'serious', 'condition']"
20918,"['meanwhile', 'war', 'us', 'discover']"
20919,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
20920,"['assumption', 'west', 'narrative', 'new', 'analysis', 'everyone', 'around', 'world', 'getting', 'explain']"
20921,['hell']
20922,"['grateful', 'war', 'battle', 'end', 'soon', 'bring', 'peace', 'discord']"
20923,"['war', 'year', 'old', 'many', 'fled', 'village', 'leaving', 'behind', 'continue', 'half', 'country', 'million', 'forced', 'need', 'peace']"
20924,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20925,"['post', 'oppose', 'us', 'led', 'drive', 'world', 'war', 'russia', 'news']"
20926,"['death', 'invader']"
20927,"['fierce', 'battle', 'traffic', 'light']"
20928,"['turned', 'war', 'russia', 'respectively']"
20929,"['russia', 'withdrawal', 'lead', 'offensive', 'russia', 'news']"
20930,"['war', 'tourism', 'wanting', 'head', 'russia', 'news']"
20931,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
20932,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20933,"['situation', 'eu', 'continuous', 'support', 'people', 'maintain', 'pressure', 'stop', 'russia', 'armed', 'aggression', 'obtain', 'withdrawal', 'armed']"
20934,"['us', 'say', 'fearful', 'mislead', 'war', 'russia', 'news']"
20935,"['yo', 'never', 'taught', 'disaster', 'know', 'radiation', 'breathed', 'dust', 'protective', 'gear', 'killing', 'army', 'nothing']"
20936,"['butcher', 'accused', 'maternity', 'hospital', 'six']"
20937,"['keep', 'war', 'russia', 'news']"
20938,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20939,"['translation', 'russia', 'lost', 'military', 'initiative', 'mount', 'significant', 'offensive', 'moving', 'defensive', 'posture', 'time', 'increase', 'pressure', 'military', 'inside']"
20940,"['war', 'language', 'definitely', 'bad', 'situation', 'right', 'join', 'us', 'discord']"
20941,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20942,"['many', 'us', 'someone', 'guilty', 'shoplifting', 'given', 'monetary', 'fine', 'jail', 'time', 'mere', 'accusation', 'theft', 'result', 'accused', 'publicly', 'stripped', 'tied', 'tree', 'viciously', 'tortured', 'random', 'people']"
20943,"['ship', 'additional', 'stalling', 'russia', 'news']"
20944,"['war', 'live', 'russia', 'news']"
20945,"['many', 'us', 'someone', 'guilty', 'shoplifting', 'given', 'monetary', 'fine', 'jail', 'time', 'mere', 'accusation', 'theft', 'result', 'accused', 'publicly', 'stripped', 'tied', 'tree', 'viciously', 'tortured', 'random', 'people']"
20946,"['hardware', 'infantry', 'mobility', 'vehicle', 'note', 'well', 'battlefield', 'presumably', 'scrap', 'value']"
20947,"['anonymous', 'twitter']"
20948,['hell']
20949,"['house', 'holding', 'accountable', 'war', 'dan', 'bishop', 'glen', 'chip']"
20950,"['strike', 'move', 'stay', 'alive', 'strike', 'man', 'world', 'stop', 'stop', 'war']"
20951,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20952,"['tank', 'burning', 'hit', 'thing', 'stand', 'near', 'though']"
20953,"['middle', 'war', 'cat', 'human']"
20954,"['stop', 'tyrant', 'together']"
20955,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20956,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20957,"['violent', 'aggression', 'stop', 'senseless', 'massacre', 'every', 'day', 'repetition', 'slaughter', 'justification', 'plead', 'international', 'community', 'truly', 'commit', 'ending', 'abhorrent', 'war', 'peace']"
20958,"['gas', 'amazing', 'watching', 'scramble', 'turning', 'like', 'talk', 'self', 'destruction', 'political', 'failure', 'epic', 'scale', 'russia']"
20959,"['think', 'facetious', 'clip', 'still', 'notable', 'readily', 'use', 'tucker', 'undermine', 'official', 'stance', 'us', 'government']"
20960,"['chad', 'mali', 'orchestra', 'opera', 'little', 'green', 'men', 'aka']"
20961,"['oh', 'god', 'could', 'world', 'supposed', 'earth', 'heaven', 'discord']"
20962,"['former', 'president', 'region', 'sent', 'returned', 'home']"
20963,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20964,"['anonymous', 'support', 'political', 'party', 'anonymous', 'official', 'anonymous', 'endorse', 'anonymous', 'merchandise', 'anonymous', 'idea', 'anyone', 'anonymous', 'everyone', 'anonymous']"
20965,"['fierce', 'battle', 'traffic', 'light']"
20966,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20967,"['spent', 'much', 'speaking', 'reps', 'ground', 'situation', 'dire', 'medical', 'personnel', 'besides', 'acute', 'big', 'trouble', 'getting', 'control', 'diabetes', 'asthma', 'heart', 'disease']"
20968,"['never', 'forget', 'violently', 'implement', 'un', 'apartheid', 'south']"
20969,"['new', 'supply', 'military', 'industrial', 'sector', 'undermine', 'ability', 'attack', 'deputy', 'finance', 'minister']"
20970,"['center', 'army']"
20971,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20972,"['simple', 'question', 'security', 'council', 'country', 'world', 'security', 'simple', 'answer', 'deprive', 'violator', 'voting', 'expel', 'russia', 'security', 'council', 'reinvent', 'wheel', 'act', 'u']"
20973,"['street', 'fighting']"
20974,"['important', 'impact', 'easy', 'watching', 'imagine', 'living']"
20975,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20976,"['inappropriate', 'war', 'civilian', 'innocent', 'citizen', 'dragged', 'war', 'discord']"
20977,"['russia', 'bombed', 'food', 'storage', 'everything', 'sight', 'yes', 'even', 'red', 'cross', 'drunk', 'broken', 'men', 'several', 'times', 'even', 'disgusting', 'vermin', 'barbarian']"
20978,"['war', 'going', 'long', 'seek', 'peace', 'discord']"
20979,"['media', 'would', 'think', 'power', 'would', 'dare', 'bring', 'bad', 'news', 'wrath', 'like', 'palace', 'intrigue', 'interested', 'real', 'picture', 'protecting']"
20980,"['nothing', 'glamorous', 'romantic', 'war', 'mostly', 'random', 'pointless', 'death', 'misery', 'discord']"
20981,"['reason', 'start', 'war', 'learn', 'live', 'together', 'peace', 'killing', 'discord']"
20982,"['breaking', 'news', 'discuss', 'worsening', 'humanitarian', 'situation', 'humanitarian', 'russia']"
20983,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20984,"['another', 'horrific', 'story', 'woman', 'son', 'husband', 'got', 'got', 'days', 'room', 'survive', 'stopped', 'talking', 'boy', 'hospital']"
20985,"['senior', 'afraid', 'tell', 'truth', 'us', 'official', 'based', 'newly', 'us', 'intelligence', 'badly', 'military', 'economy']"
20986,"['another', 'attack', 'still', 'keep', 'capital', 'city', 'air']"
20987,"['drone', 'dropping', 'munitions', 'onto', 'serious', 'toll', 'circa', 'command', 'trucks', 'supply', 'trucks', 'previously', 'posted', 'usually', 'munitions', 'used']"
20988,"['fierce', 'battle', 'traffic', 'light']"
20989,"['seen', 'short', 'morale', 'refusing', 'carry', 'equipment', 'even', 'accidentally', 'shooting', 'aircraft', 'said', 'head', 'spy', 'agency', 'russia']"
20990,"['profiting', 'war']"
20991,"['breaking', 'army', 'hit', 'red', 'cross', 'building', 'one', 'worst', 'war', 'far', 'building', 'clearly', 'identifiable', 'red', 'cross', 'structure', 'sky', 'time', 'come', 'anonymous', 'inform', 'people']"
20992,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20993,['hell']
20994,"['battalion', 'volunteer', 'corps', 'right', 'sector', 'firing', 'howitzer', 'russia']"
20995,"['today', 'well', 'known', 'leave', 'market', 'continue', 'pay', 'thus', 'supporting', 'murder', 'buy', 'tyranny']"
20996,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
20997,"['russia', 'war', 'catastrophe', 'top', 'catastrophe', 'executive', 'director', 'world', 'food']"
20998,"['seen', 'short', 'morale', 'refusing', 'carry', 'equipment', 'even', 'accidentally', 'shooting', 'aircraft', 'said', 'head', 'spy', 'agency', 'russia']"
20999,"['uncommon', 'vehicle', 'articulated', 'terrain', 'vehicle']"
21000,"['seen', 'short', 'morale', 'refusing', 'carry', 'equipment', 'even', 'accidentally', 'shooting', 'aircraft', 'said', 'head', 'spy', 'agency', 'russia']"
21001,"['sam', 'battery', 'army', 'likely', 'beginning', 'invasion', 'seen', 'lost', 'least', 'command', 'low', 'altitude', 'acquisition', 'radar']"
21002,"['showdown', 'fool', 'day', 'western', 'gas', 'russia', 'unfriendly', 'must', 'pay', 'blackmail', 'russia', 'free', 'gas']"
21003,"['explaining', 'three', 'trust', 'russia', 'history', 'logic']"
21004,"['around', 'wounded', 'southern', 'city', 'since', 'russia', 'invasion', 'local', 'mayor']"
21005,['hell']
21006,"['important', 'impact', 'easy', 'watching', 'imagine', 'living']"
21007,"['ruined', 'illegally', 'people', 'russia', 'still', 'trapped']"
21008,"['fired', 'purpose', 'building', 'mark', 'red', 'cross', 'said', 'regiment', 'warfare', 'also', 'fired', 'marked', 'red']"
21009,"['breaking', 'news', 'discuss', 'worsening', 'humanitarian', 'situation', 'humanitarian', 'russia']"
21010,"['defense', 'anti', 'tank', 'weapon', 'used']"
21011,"['deliberately', 'number', 'armed', 'behind', 'cynical', 'intention', 'cause', 'public', 'discontent', 'country', 'wo', 'work']"
21012,"['tank', 'memorial', 'soviet', 'berlin', 'covered', 'flag', 'embassy', 'sent', 'note', 'protest', 'berlin', 'tank', 'city']"
21013,"['army', 'another', 'tank', 'javelin', 'time', 'turret', 'merely', 'little']"
21014,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
21015,"['finally', 'piece', 'investigation', 'dirty', 'course', 'link', 'yet', 'family']"
21016,"['four', 'million', 'people', 'fled', 'since', 'start', 'war', 'according', 'latest', 'un', 'refugee', 'agency']"
21017,"['streets', 'turn', 'battered', 'heavy']"
21018,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
21019,"['saw', 'residential', 'building', 'armed', 'see', 'building', 'fire', 'floor', 'save', 'people', 'everything', 'fourth', 'floor', 'people', 'still', 'serious', 'condition']"
21020,"['battalion', 'push', 'launcher', 'two']"
21021,"['every', 'year', 'russia', 'greater', 'threat', 'west', 'illegal', 'attack', 'part', 'powerful', 'reason', 'use', 'military', 'capability', 'deter', 'russia', 'way', 'security']"
21022,"['turned', 'war', 'russia', 'respectively']"
21023,"['starved', 'via']"
21024,"['drone', 'dropping', 'munitions', 'onto', 'serious', 'toll', 'circa', 'command', 'trucks', 'supply', 'trucks', 'previously', 'posted', 'usually', 'munitions', 'used']"
21025,"['lack', 'body', 'armor', 'medical', 'continue', 'fight', 'politics']"
21026,"['several', 'radiation', 'poisoning', 'area', 'apparently', 'digging', 'red', 'forest', 'lost', 'glory']"
21027,"['need', 'needs', 'bloody', 'revolution', 'reset', 'country', 'new', 'every', 'region', 'go', 'russia', 'referendum']"
21028,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
21029,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
21030,"['alternative', 'peace', 'war', 'expose', 'everyone', 'mass', 'misery', 'loss', 'perspective', 'many', 'come', 'peace', 'patience', 'leadership', 'living', 'wisdom', 'humanity', 'respect']"
21031,"['former', 'president', 'region', 'sent', 'returned', 'home']"
21032,"['turned', 'war', 'russia', 'respectively']"
21033,"['seven', 'suffering', 'acute', 'radiation', 'syndrome', 'exclusion', 'zone', 'source', 'member', 'public', 'council', 'state', 'agency', 'exclusion', 'zone', 'via', 'news', 'agency']"
21034,"['everywhere', 'right', 'left', 'think', 'compromise', 'russia', 'possible', 'sad']"
